series,reporting_date,cum_returned,crr_basic,crr_with_fees,gl_pct_pool,gl_pct_resid,avg_gl_per_vehicle,vintage_month,period_realized,period_scheduled
GM Financial Automobile Leasing Trust 2022-2,2023-05-31,443,1.3629689002110899,1.3684291792735497,0.002063244844089809,0.36296890021108996,7182.4938826185125,14,1155210.6300000008,927600.7999999998
GM Financial Automobile Leasing Trust 2022-2,2023-06-30,510,1.3374732726467244,1.342425693039778,0.0022376597170987848,0.3374732726467244,6766.313098039215,15,1728271.8899999987,1459297.0
GM Financial Automobile Leasing Trust 2022-2,2023-07-31,565,1.3253194439162572,1.32994261241607,0.0024109664075788136,0.3253194439162573,6580.682442477876,16,1470834.9000000004,1203569.0
GM Financial Automobile Leasing Trust 2022-2,2023-08-31,670,1.3100254852976012,1.3145908925161713,0.002729715046935962,0.31002548529760127,6283.05314925373,17,2640916.0299999993,2149356.0
GM Financial Automobile Leasing Trust 2022-2,2023-09-30,747,1.304979619460839,1.3096135158624922,0.00301498747496732,0.304979619460839,6224.337496653279,18,2107092.5,1667158.0
GM Financial Automobile Leasing Trust 2022-2,2023-10-31,881,1.2876963212814563,1.292564179673411,0.003384470420962523,0.28769632128145617,5924.3817707150965,19,3466234.580000002,2896434.3500000015
GM Financial Automobile Leasing Trust 2022-2,2023-11-30,987,1.2786732506867295,1.2831117075682383,0.0036918840439932373,0.27867325068672955,5768.44985815603,20,2762695.5199999996,2288615.8499999978
GM Financial Automobile Leasing Trust 2022-2,2023-12-31,1004,1.2770001285332855,1.2813585399584657,0.0037371154951036933,0.27700012853328543,5740.252938247011,21,444976.9399999976,375223.0
GM Financial Automobile Leasing Trust 2022-2,2024-01-31,2238,1.1884327006784736,1.1943576287507878,0.005805127529702045,0.18843270067847367,4000.183418230564,22,29893235.740000002,26704039.2
GM Financial Automobile Leasing Trust 2022-2,2024-02-29,2792,1.1796104365649531,1.1858579029217071,0.006924664398576224,0.179610436564953,3824.8247313753577,23,13672602.509999998,11946102.350000001
GM Financial Automobile Leasing Trust 2022-2,2024-03-31,3279,1.1746340182284642,1.1807761158067969,0.00791630388949949,0.1746340182284643,3723.139109484599,24,11980492.040000007,10451229.550000004
GM Financial Automobile Leasing Trust 2022-2,2024-04-30,3771,1.1721942858269145,1.178497730781038,0.008971055633101445,0.17219428582691454,3668.7256828427503,25,12063327.060000002,10436735.649999991
GM Financial Automobile Leasing Trust 2022-2,2024-05-31,4319,1.1675656342510838,1.173622124061245,0.009985054494141334,0.16756563425108384,3565.294899282238,26,13115206.669999987,11551462.550000012
GM Financial Automobile Leasing Trust 2022-2,2024-06-30,4871,1.157800672307975,1.1637854331497421,0.01058453736865155,0.15780067230797504,3351.058222130981,27,12469762.830000013,11545266.899999991
GM Financial Automobile Leasing Trust 2022-2,2024-07-31,5371,1.1259599830512217,1.1316607166960984,0.009282121299834382,0.1259599830512217,2665.141731521131,28,8193865.289999992,10202393.650000006
GM Financial Automobile Leasing Trust 2022-2,2024-08-31,5732,1.0657448146053705,1.0710899871147495,0.005167079872059198,0.06574481460537045,1390.167770411723,29,1213506.4200000018,7559541.0
GM Financial Automobile Leasing Trust 2022-3,2022-06-30,0,,,,,,0,0.0,0.0
GM Financial Automobile Leasing Trust 2022-3,2022-07-31,1,1.6666666666666667,1.6666666666666667,6.861096289052875e-06,0.6666666666666666,10602.0,1,26505.0,15903.0
GM Financial Automobile Leasing Trust 2022-3,2022-08-31,7,1.7512179281276687,1.7512179281276687,6.205383995913775e-05,0.7512179281276687,13698.244285714289,2,197025.71000000002,111740.0
GM Financial Automobile Leasing Trust 2022-3,2022-09-30,10,1.6548790928889818,1.6548790928889818,7.92003939169592e-05,0.6548790928889817,12238.315000000002,3,85731.44,59236.0
GM Financial Automobile Leasing Trust 2022-3,2022-10-31,22,1.5514949363913457,1.5514949363913457,0.00014086116075074246,0.5514949363913458,9893.79409090909,4,303080.31999999995,207800.0
