issuer_code,series_label,entity_name,loan_age_months,period_co_amt,orig_pool_amt,cumulative_co_amt,cumulative_loss_rate
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,49,540425.82000000,1213064916.74000907,77054404.13000000,0.06352043
WOSAT,WOSAT 2021-A,World Omni Select Auto Trust 2021-A,50,509924.69000000,1213064916.74000907,77564328.82000001,0.06394079
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,2,143715.70000000,1207511915.11000609,143715.70000000,0.00011902
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,3,586250.12000000,1207511915.11000609,729965.82000000,0.00060452
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,4,1847983.57000000,1207511915.11000609,2577949.39000000,0.00213493
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,5,2048727.85000000,1207511915.11000609,4626677.24000000,0.00383158
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,6,2826315.37000000,1207511915.11000609,7452992.61000000,0.00617219
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,7,3362959.72000000,1207511915.11000609,10815952.33000000,0.00895722
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,8,3382821.57000000,1207511915.11000609,14198773.90000000,0.01175870
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,9,3111585.26000000,1207511915.11000609,17310359.16000000,0.01433556
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,10,2996590.18000000,1207511915.11000609,20306949.34000000,0.01681718
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,11,3218684.52000000,1207511915.11000609,23525633.86000000,0.01948273
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,12,3470583.91000000,1207511915.11000609,26996217.77000000,0.02235690
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,13,3220601.10000000,1207511915.11000609,30216818.87000000,0.02502403
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,14,2795204.51000000,1207511915.11000609,33012023.38000000,0.02733888
WOSAT,WOSAT 2023-A,World Omni Select Auto Trust 2023-A,15,2844428.47000000,1207511915.11000609,35856451.84999999,0.02969449
