series,reporting_date,vintage_month,fico_low,fico_high,new_used,loan_count_current,loan_count_30_59,loan_count_60_plus,balance
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,880,890,2,123,0,0,826213.61
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,890,900,1,97,0,0,979572.6100000001
Volkswagen Auto Loan Enhanced Trust 2018-1,2021-02-26,33,890,900,2,21,0,0,107458.93999999999
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,600,610,1,99,3,2,2086112.1499999994
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,600,610,2,46,1,2,630406.23
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,610,620,1,102,8,1,2105245.98
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,610,620,2,59,2,0,829768.1199999998
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,620,630,1,199,11,1,4347191.570000002
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,620,630,2,158,6,2,2364056.9700000007
Volkswagen Auto Loan Enhanced Trust 2018-1,2019-02-28,9,630,640,1,223,8,2,4922515.29
