issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
GMCAR,2024,15,0.00311562,18938052.00000000,6078414758.00000000,4,2026-01-16
GMCAR,2024,16,0.00339217,20619044.00000000,6078414758.00000000,4,2026-02-17
GMCAR,2024,17,0.00361883,21996731.00000000,6078414758.00000000,4,2026-03-16
GMCAR,2024,18,0.00387281,23540570.00000000,6078414758.00000000,4,2026-04-16
GMCAR,2024,19,0.00405929,24674025.00000000,6078414758.00000000,4,2026-05-18
GMCAR,2024,20,0.00420586,25564975.00000000,6078414758.00000000,4,2026-06-16
GMCAR,2024,21,0.00432111,20446710.00000000,4731821584.00000000,3,2026-04-16
GMCAR,2024,22,0.00451390,21358962.00000000,4731821584.00000000,3,2026-05-18
GMCAR,2024,23,0.00466917,22093701.00000000,4731821584.00000000,3,2026-06-16
GMCAR,2024,24,0.00461241,15273855.00000000,3311472553.00000000,2,2026-04-16
GMCAR,2024,25,0.00480977,15927428.00000000,3311472553.00000000,2,2026-05-18
GMCAR,2024,26,0.00498161,16496462.00000000,3311472553.00000000,2,2026-06-16
GMCAR,2024,27,0.00534112,8852016.00000000,1657333025.00000000,1,2026-04-16
GMCAR,2024,28,0.00562594,9324048.00000000,1657333025.00000000,1,2026-05-18
GMCAR,2024,29,0.00579695,9607475.00000000,1657333025.00000000,1,2026-06-16
GMCAR,2025,1,0.00000000,0.00000000,4554290089.00000000,4,2025-11-17
GMCAR,2025,2,0.00003550,161669.00000000,4554290089.00000000,4,2025-12-16
GMCAR,2025,3,0.00015006,683438.00000000,4554290089.00000000,4,2026-01-16
GMCAR,2025,4,0.00035499,1616726.00000000,4554290089.00000000,4,2026-02-17
GMCAR,2025,5,0.00059013,2687618.00000000,4554290089.00000000,4,2026-03-16
GMCAR,2025,6,0.00081466,3710185.00000000,4554290089.00000000,4,2026-04-16
GMCAR,2025,7,0.00111578,5081591.00000000,4554290089.00000000,4,2026-05-18
GMCAR,2025,8,0.00132580,6038076.00000000,4554290089.00000000,4,2026-06-16
GMCAR,2025,9,0.00187260,6747392.00000000,3603221890.00000000,3,2026-04-16
